State_Name,District_Name,Crop_Year,Season,Crop,Temperature,Humidity,Soil_Moisture,Area,Production
Andhra Pradesh,WEST GODAVARI,2005,Rabi       ,Jowar,36,40,54,156.0,455.0
Andhra Pradesh,WEST GODAVARI,2005,Rabi       ,Maize,34,45,52,25564.0,150904.0
Andhra Pradesh,WEST GODAVARI,2005,Rabi       ,Moong(Green Gram),34,55,62,2594.0,1274.0
Andhra Pradesh,WEST GODAVARI,2005,Rabi       ,Other  Rabi pulses,35,50,59,655.0,385.0
Andhra Pradesh,WEST GODAVARI,2005,Rabi       ,Rice,25,55,55,192497.0,887411.0
Andhra Pradesh,WEST GODAVARI,2005,Rabi       ,Sesamum,36,35,45,766.0,175.0
Andhra Pradesh,WEST GODAVARI,2005,Rabi       ,Urad,37,40,46,6155.0,4493.0
Andhra Pradesh,WEST GODAVARI,2005,Whole Year ,Arecanut,36,41,50,9.0,7.0
Andhra Pradesh,WEST GODAVARI,2005,Whole Year ,Banana,37,42,55,8130.0,76707.0
Andhra Pradesh,WEST GODAVARI,2005,Whole Year ,Cashewnut,36,40,54,39890.0,12637.0
Andhra Pradesh,WEST GODAVARI,2005,Whole Year ,Coconut ,34,45,52,22564.0,276183360.0
Andhra Pradesh,WEST GODAVARI,2005,Whole Year ,Coriander,34,55,62,54.0,38.0
Andhra Pradesh,WEST GODAVARI,2005,Whole Year ,Dry ginger,35,50,59,1.0,3.0
Andhra Pradesh,WEST GODAVARI,2005,Whole Year ,Sugarcane,25,55,55,34369.0,3087642.0
Andhra Pradesh,WEST GODAVARI,2005,Whole Year ,Sunflower,36,35,45,2362.0,2681.0
Andhra Pradesh,WEST GODAVARI,2005,Whole Year ,Sweet potato,37,40,46,12.0,116.0
Andhra Pradesh,WEST GODAVARI,2005,Whole Year ,Tobacco,36,41,50,20597.0,40931.0
Andhra Pradesh,WEST GODAVARI,2005,Whole Year ,Turmeric,37,42,55,429.0,2690.0
Andhra Pradesh,WEST GODAVARI,2006,Kharif     ,Arhar/Tur,36,40,54,269.0,129.0
Andhra Pradesh,WEST GODAVARI,2006,Kharif     ,Cotton(lint),34,45,52,4370.0,13444.0
Andhra Pradesh,WEST GODAVARI,2006,Kharif     ,Dry chillies,34,55,62,190.0,855.0
Andhra Pradesh,WEST GODAVARI,2006,Kharif     ,Groundnut,35,50,59,1436.0,1394.0
Andhra Pradesh,WEST GODAVARI,2006,Kharif     ,Horse-gram,25,55,55,91.0,39.0
Andhra Pradesh,WEST GODAVARI,2006,Kharif     ,Jowar,36,35,45,174.0,129.0
Andhra Pradesh,WEST GODAVARI,2006,Kharif     ,Maize,37,40,46,2985.0,8185.0
Andhra Pradesh,WEST GODAVARI,2006,Kharif     ,Moong(Green Gram),36,41,50,109.0,42.0
Andhra Pradesh,WEST GODAVARI,2006,Kharif     ,Other Kharif pulses,37,42,55,8.0,3.0
Andhra Pradesh,WEST GODAVARI,2006,Kharif     ,Rice,36,40,54,245236.0,682001.0
Andhra Pradesh,WEST GODAVARI,2006,Kharif     ,Sesamum,34,45,52,27.0,7.0
Andhra Pradesh,WEST GODAVARI,2006,Kharif     ,Urad,34,55,62,1167.0,447.0
Andhra Pradesh,WEST GODAVARI,2006,Rabi       ,Dry chillies,35,50,59,3124.0,3627.0
Andhra Pradesh,WEST GODAVARI,2006,Rabi       ,Groundnut,25,55,55,3321.0,8117.0
Andhra Pradesh,WEST GODAVARI,2006,Rabi       ,Horse-gram,36,35,45,376.0,190.0
Andhra Pradesh,WEST GODAVARI,2006,Rabi       ,Jowar,37,40,46,212.0,457.0
Andhra Pradesh,WEST GODAVARI,2006,Rabi       ,Maize,36,41,50,27468.0,196561.0
Andhra Pradesh,WEST GODAVARI,2006,Rabi       ,Moong(Green Gram),37,42,55,5460.0,2877.0
Andhra Pradesh,WEST GODAVARI,2006,Rabi       ,Other  Rabi pulses,36,40,54,753.0,358.0
Andhra Pradesh,WEST GODAVARI,2006,Rabi       ,Rice,34,45,52,188804.0,875107.0
Andhra Pradesh,WEST GODAVARI,2006,Rabi       ,Sesamum,34,55,62,742.0,147.0
Andhra Pradesh,WEST GODAVARI,2006,Rabi       ,Urad,35,50,59,11572.0,7314.0
Andhra Pradesh,WEST GODAVARI,2006,Whole Year ,Arecanut,25,55,55,9.0,6.0
Andhra Pradesh,WEST GODAVARI,2006,Whole Year ,Banana,36,35,45,7427.0,144648.0
Andhra Pradesh,WEST GODAVARI,2006,Whole Year ,Cashewnut,37,40,46,38718.0,7136.0
Andhra Pradesh,WEST GODAVARI,2006,Whole Year ,Coconut ,36,41,50,22664.0,383806080.0
Andhra Pradesh,WEST GODAVARI,2006,Whole Year ,Dry ginger,37,42,55,8.0,22.0
Andhra Pradesh,WEST GODAVARI,2006,Whole Year ,Sugarcane,36,40,54,36365.0,3329761.0
Andhra Pradesh,WEST GODAVARI,2006,Whole Year ,Sunflower,34,45,52,2118.0,1721.0
Andhra Pradesh,WEST GODAVARI,2006,Whole Year ,Sweet potato,34,55,62,1.0,11.0
Andhra Pradesh,WEST GODAVARI,2006,Whole Year ,Tobacco,35,50,59,21129.0,38374.0
Andhra Pradesh,WEST GODAVARI,2006,Whole Year ,Turmeric,25,55,55,357.0,2099.0
Andhra Pradesh,WEST GODAVARI,2007,Kharif     ,Cotton(lint),36,35,45,5000.0,18000.0
Andhra Pradesh,WEST GODAVARI,2007,Kharif     ,Groundnut,37,40,46,2000.0,2000.0
Andhra Pradesh,WEST GODAVARI,2007,Kharif     ,Maize,36,41,50,2000.0,18000.0
Andhra Pradesh,WEST GODAVARI,2007,Kharif     ,Rice,37,42,55,254000.0,825000.0
Andhra Pradesh,WEST GODAVARI,2007,Kharif     ,Urad,36,40,54,1000.0,1000.0
Andhra Pradesh,WEST GODAVARI,2007,Rabi       ,Dry chillies,34,45,52,4000.0,8000.0
Andhra Pradesh,WEST GODAVARI,2007,Rabi       ,Groundnut,34,55,62,4000.0,12000.0
Andhra Pradesh,WEST GODAVARI,2007,Rabi       ,Maize,35,50,59,34000.0,226000.0
Andhra Pradesh,WEST GODAVARI,2007,Rabi       ,Moong(Green Gram),25,55,55,4000.0,1000.0
Andhra Pradesh,WEST GODAVARI,2007,Rabi       ,Rice,36,35,45,192000.0,814000.0
Andhra Pradesh,WEST GODAVARI,2007,Rabi       ,Sesamum,37,40,46,1000.0,
Andhra Pradesh,WEST GODAVARI,2007,Rabi       ,Sunflower,36,41,50,2000.0,3000.0
Andhra Pradesh,WEST GODAVARI,2007,Rabi       ,Urad,37,42,55,7000.0,4000.0
Andhra Pradesh,WEST GODAVARI,2007,Whole Year ,Sugarcane,36,40,54,35000.0,3331000.0
Andhra Pradesh,WEST GODAVARI,2007,Whole Year ,Tobacco,34,45,52,22000.0,47000.0
Andhra Pradesh,WEST GODAVARI,2008,Kharif     ,Arhar/Tur,34,55,62,259.0,124.0
Andhra Pradesh,WEST GODAVARI,2008,Kharif     ,Cotton(lint),35,50,59,3512.0,12623.0
Andhra Pradesh,WEST GODAVARI,2008,Kharif     ,Dry chillies,25,55,55,40.0,179.0
Andhra Pradesh,WEST GODAVARI,2008,Kharif     ,Groundnut,36,35,45,2837.0,3396.0
Andhra Pradesh,WEST GODAVARI,2008,Kharif     ,Maize,37,40,46,2919.0,13626.0
Andhra Pradesh,WEST GODAVARI,2008,Kharif     ,Moong(Green Gram),36,41,50,280.0,110.0
Andhra Pradesh,WEST GODAVARI,2008,Kharif     ,Rice,37,42,55,255444.0,778593.0
Andhra Pradesh,WEST GODAVARI,2008,Kharif     ,Sesamum,36,40,54,29.0,6.0
Andhra Pradesh,WEST GODAVARI,2008,Kharif     ,Urad,34,45,52,1222.0,444.0
Andhra Pradesh,WEST GODAVARI,2008,Rabi       ,Dry chillies,34,55,62,2311.0,5385.0
Andhra Pradesh,WEST GODAVARI,2008,Rabi       ,Groundnut,35,50,59,7853.0,16593.0
Andhra Pradesh,WEST GODAVARI,2008,Rabi       ,Horse-gram,25,55,55,499.0,188.0
Andhra Pradesh,WEST GODAVARI,2008,Rabi       ,Jowar,36,35,45,75.0,354.0
Andhra Pradesh,WEST GODAVARI,2008,Rabi       ,Maize,37,40,46,45181.0,364972.0
Andhra Pradesh,WEST GODAVARI,2008,Rabi       ,Moong(Green Gram),36,41,50,2727.0,1274.0
Andhra Pradesh,WEST GODAVARI,2008,Rabi       ,Rice,37,42,55,195014.0,821789.0
Andhra Pradesh,WEST GODAVARI,2008,Rabi       ,Sesamum,36,40,54,528.0,95.0
Andhra Pradesh,WEST GODAVARI,2008,Rabi       ,Urad,34,45,52,4732.0,1883.0
Andhra Pradesh,WEST GODAVARI,2008,Whole Year ,Arecanut,34,55,62,9.0,9.0
Andhra Pradesh,WEST GODAVARI,2008,Whole Year ,Banana,35,50,59,7334.0,142470.0
Andhra Pradesh,WEST GODAVARI,2008,Whole Year ,Cashewnut,25,55,55,36541.0,15737.0
Andhra Pradesh,WEST GODAVARI,2008,Whole Year ,Coconut ,36,35,45,22435.0,177186204.0
Andhra Pradesh,WEST GODAVARI,2008,Whole Year ,Sugarcane,37,40,46,29394.0,2981148.0
Andhra Pradesh,WEST GODAVARI,2008,Whole Year ,Sunflower,36,41,50,2340.0,2368.0
Andhra Pradesh,WEST GODAVARI,2008,Whole Year ,Sweet potato,37,42,55,42.0,571.0
Andhra Pradesh,WEST GODAVARI,2008,Whole Year ,Tapioca,36,40,54,55.0,683.0
Andhra Pradesh,WEST GODAVARI,2008,Whole Year ,Tobacco,34,45,52,29053.0,55748.0
Andhra Pradesh,WEST GODAVARI,2008,Whole Year ,Turmeric,34,55,62,106.0,728.0
Andhra Pradesh,WEST GODAVARI,2009,Kharif     ,Arhar/Tur,35,50,59,894.0,592.0
Andhra Pradesh,WEST GODAVARI,2009,Kharif     ,Cotton(lint),25,55,55,2522.0,8100.0
Andhra Pradesh,WEST GODAVARI,2009,Kharif     ,Groundnut,36,35,45,1350.0,1496.0
Andhra Pradesh,WEST GODAVARI,2009,Kharif     ,Horse-gram,37,40,46,12.0,8.0
Andhra Pradesh,WEST GODAVARI,2009,Kharif     ,Jowar,36,41,50,30.0,35.0
Andhra Pradesh,WEST GODAVARI,2009,Kharif     ,Maize,37,42,55,2213.0,11196.0
Andhra Pradesh,WEST GODAVARI,2009,Kharif     ,Moong(Green Gram),36,40,54,441.0,78.0
Andhra Pradesh,WEST GODAVARI,2009,Kharif     ,Rice,34,45,52,212887.0,660163.0
Andhra Pradesh,WEST GODAVARI,2009,Kharif     ,Sesamum,34,55,62,4.0,1.0
Andhra Pradesh,WEST GODAVARI,2009,Kharif     ,Soyabean,35,50,59,5.0,
Andhra Pradesh,WEST GODAVARI,2009,Kharif     ,Urad,25,55,55,4654.0,1373.0
Andhra Pradesh,WEST GODAVARI,2009,Rabi       ,Arhar/Tur,36,35,45,231.0,153.0
Andhra Pradesh,WEST GODAVARI,2009,Rabi       ,Dry chillies,37,40,46,1859.0,3369.0
Andhra Pradesh,WEST GODAVARI,2009,Rabi       ,Gram,36,41,50,200.0,328.0
Andhra Pradesh,WEST GODAVARI,2009,Rabi       ,Groundnut,37,42,55,4840.0,11882.0
Andhra Pradesh,WEST GODAVARI,2009,Rabi       ,Horse-gram,36,40,54,207.0,129.0
Andhra Pradesh,WEST GODAVARI,2009,Rabi       ,Jowar,34,45,52,542.0,1894.0
Andhra Pradesh,WEST GODAVARI,2009,Rabi       ,Maize,34,55,62,44669.0,311209.0
Andhra Pradesh,WEST GODAVARI,2009,Rabi       ,Moong(Green Gram),35,50,59,1935.0,1279.0
Andhra Pradesh,WEST GODAVARI,2009,Rabi       ,Rapeseed &Mustard,25,55,55,65.0,2.0
Andhra Pradesh,WEST GODAVARI,2009,Rabi       ,Rice,36,35,45,115690.0,454893.0
Andhra Pradesh,WEST GODAVARI,2009,Rabi       ,Sesamum,37,40,46,2048.0,406.0
Andhra Pradesh,WEST GODAVARI,2009,Rabi       ,Urad,36,41,50,25236.0,5779.0
Andhra Pradesh,WEST GODAVARI,2009,Whole Year ,Arecanut,37,42,55,9.0,9.0
Andhra Pradesh,WEST GODAVARI,2009,Whole Year ,Banana,36,40,54,7631.0,219223.0
Andhra Pradesh,WEST GODAVARI,2009,Whole Year ,Cashewnut,34,45,52,24633.0,6182.0
Andhra Pradesh,WEST GODAVARI,2009,Whole Year ,Coconut ,34,55,62,20504.0,289443441.0
Andhra Pradesh,WEST GODAVARI,2009,Whole Year ,Sugarcane,35,50,59,20329.0,2027847.0
Andhra Pradesh,WEST GODAVARI,2009,Whole Year ,Sunflower,25,55,55,4049.0,3948.0
Andhra Pradesh,WEST GODAVARI,2009,Whole Year ,Sweet potato,36,35,45,2.0,26.0
Andhra Pradesh,WEST GODAVARI,2009,Whole Year ,Tapioca,37,40,46,18.0,235.0
Andhra Pradesh,WEST GODAVARI,2009,Whole Year ,Tobacco,36,41,50,29229.0,56548.0
Andhra Pradesh,WEST GODAVARI,2009,Whole Year ,Turmeric,37,42,55,143.0,891.0
Andhra Pradesh,WEST GODAVARI,2010,Kharif     ,Arhar/Tur,36,40,54,334.0,169.0
Andhra Pradesh,WEST GODAVARI,2010,Kharif     ,Cotton(lint),34,45,52,3956.0,8982.0
Andhra Pradesh,WEST GODAVARI,2010,Kharif     ,Groundnut,34,55,62,1524.0,1888.0
Andhra Pradesh,WEST GODAVARI,2010,Kharif     ,Horse-gram,35,50,59,17.0,8.0
Andhra Pradesh,WEST GODAVARI,2010,Kharif     ,Jowar,25,55,55,50.0,72.0
Andhra Pradesh,WEST GODAVARI,2010,Kharif     ,Maize,36,35,45,1960.0,11550.0
Andhra Pradesh,WEST GODAVARI,2010,Kharif     ,Moong(Green Gram),37,40,46,183.0,46.0
Andhra Pradesh,WEST GODAVARI,2010,Kharif     ,Rice,36,41,50,256147.0,558800.0
Andhra Pradesh,WEST GODAVARI,2010,Kharif     ,Sesamum,37,42,55,43.0,7.0
Andhra Pradesh,WEST GODAVARI,2010,Kharif     ,Urad,36,40,54,861.0,363.0
Andhra Pradesh,WEST GODAVARI,2010,Rabi       ,Arhar/Tur,34,45,52,255.0,129.0
Andhra Pradesh,WEST GODAVARI,2010,Rabi       ,Dry chillies,34,55,62,1628.0,4560.0
Andhra Pradesh,WEST GODAVARI,2010,Rabi       ,Groundnut,35,50,59,4359.0,10065.0
Andhra Pradesh,WEST GODAVARI,2010,Rabi       ,Horse-gram,25,55,55,267.0,110.0
Andhra Pradesh,WEST GODAVARI,2010,Rabi       ,Maize,36,35,45,42722.0,296106.0
Andhra Pradesh,WEST GODAVARI,2010,Rabi       ,Moong(Green Gram),37,40,46,2517.0,1442.0
Andhra Pradesh,WEST GODAVARI,2010,Rabi       ,Rice,36,41,50,200369.0,931515.0
Andhra Pradesh,WEST GODAVARI,2010,Rabi       ,Sesamum,37,42,55,916.0,209.0
Andhra Pradesh,WEST GODAVARI,2010,Rabi       ,Urad,36,40,54,6121.0,1616.0
Andhra Pradesh,WEST GODAVARI,2010,Whole Year ,Arecanut,34,45,52,20.0,9.0
Andhra Pradesh,WEST GODAVARI,2010,Whole Year ,Banana,34,55,62,8420.0,212967.0
Andhra Pradesh,WEST GODAVARI,2010,Whole Year ,Cashewnut,35,50,59,23379.0,5700.0
Andhra Pradesh,WEST GODAVARI,2010,Whole Year ,Dry ginger,25,55,55,2.0,19.0
Andhra Pradesh,WEST GODAVARI,2010,Whole Year ,Ginger,36,35,45,2.0,19.0
Andhra Pradesh,WEST GODAVARI,2010,Whole Year ,Sugarcane,37,40,46,26564.0,2546933.0
Andhra Pradesh,WEST GODAVARI,2010,Whole Year ,Sunflower,36,41,50,688.0,855.0
Andhra Pradesh,WEST GODAVARI,2010,Whole Year ,Tapioca,37,42,55,83.0,547.0
Andhra Pradesh,WEST GODAVARI,2010,Whole Year ,Tobacco,36,40,54,28168.0,52357.0
Andhra Pradesh,WEST GODAVARI,2010,Whole Year ,Turmeric,34,45,52,302.0,1844.0
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,Arhar/Tur,34,55,62,141.0,75.0
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,Cotton(lint),35,50,59,5131.0,11017.0
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,Cowpea(Lobia),25,55,55,3.0,1.0
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,Groundnut,36,35,45,1657.0,2318.0
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,Jowar,37,40,46,66.0,142.0
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,Maize,36,41,50,3171.0,18579.0
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,Moong(Green Gram),37,42,55,106.0,62.0
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,other oilseeds,36,40,54,29025.0,662844.0
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,Rice,34,45,52,240266.0,764242.0
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,Sesamum,34,55,62,4.0,1.0
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,Urad,35,50,59,1071.0,537.0
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Arhar/Tur,25,55,55,82.0,43.0
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Cowpea(Lobia),36,35,45,379.0,302.0
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Dry chillies,37,40,46,1819.0,4138.0
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Groundnut,36,41,50,4820.0,12069.0
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Horse-gram,37,42,55,225.0,94.0
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Jowar,36,40,54,78.0,363.0
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Maize,34,45,52,45188.0,306058.0
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Moong(Green Gram),34,55,62,10504.0,9191.0
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Rapeseed &Mustard,35,50,59,39.0,95.0
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Rice,25,55,55,123519.0,544225.0
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Sesamum,36,35,45,1124.0,243.0
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Urad,37,40,46,51696.0,16233.0
Andhra Pradesh,WEST GODAVARI,2011,Whole Year ,Banana,36,41,50,10098.0,348290.0
Andhra Pradesh,WEST GODAVARI,2011,Whole Year ,Cashewnut,37,42,55,22134.0,10636.0
Andhra Pradesh,WEST GODAVARI,2011,Whole Year ,Coconut ,36,40,54,20551.0,343423125.0
Andhra Pradesh,WEST GODAVARI,2011,Whole Year ,Dry ginger,34,45,52,12.0,111.0
Andhra Pradesh,WEST GODAVARI,2011,Whole Year ,Sugarcane,34,55,62,27054.0,2506788.0
Andhra Pradesh,WEST GODAVARI,2011,Whole Year ,Sunflower,35,50,59,548.0,581.0
Andhra Pradesh,WEST GODAVARI,2011,Whole Year ,Tapioca,25,55,55,84.0,840.0
Andhra Pradesh,WEST GODAVARI,2011,Whole Year ,Tobacco,36,35,45,25908.0,47275.0
Andhra Pradesh,WEST GODAVARI,2011,Whole Year ,Turmeric,37,40,46,897.0,6735.0
Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Arhar/Tur,36,41,50,173.0,136.0
Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Brinjal,37,42,55,666.0,9077.0
Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Cashewnut,36,40,54,18518.0,6055.0
Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Cotton(lint),34,45,52,6425.0,21732.0
Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Groundnut,34,55,62,1482.0,2439.0
Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Horse-gram,35,50,59,6.0,4.0
Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Jowar,25,55,55,51.0,135.0
Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Lemon,36,35,45,3570.0,30138.0
Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Maize,37,40,46,3392.0,15681.0
Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Mango,36,41,50,6971.0,101832.0
Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Moong(Green Gram),37,42,55,247.0,110.0
Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Papaya,36,40,54,307.0,33442.0
Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Rice,34,45,52,242832.0,482993.0
Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Sapota,34,55,62,632.0,8343.0
Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Sugarcane,35,50,59,24411.0,2174825.0
Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Tapioca,25,55,55,83.0,1528.0
Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Tomato,36,35,45,183.0,3995.0
Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Turmeric,37,40,46,266.0,1762.0
Andhra Pradesh,WEST GODAVARI,2012,Kharif     ,Urad,36,41,50,1649.0,1167.0
Andhra Pradesh,WEST GODAVARI,2012,Rabi       ,Arhar/Tur,37,42,55,57.0,45.0
Andhra Pradesh,WEST GODAVARI,2012,Rabi       ,Brinjal,36,40,54,562.0,7659.0
Andhra Pradesh,WEST GODAVARI,2012,Rabi       ,Cabbage,34,45,52,2.0,53.0
Andhra Pradesh,WEST GODAVARI,2012,Rabi       ,Cowpea(Lobia),34,55,62,319.0,292.0
Andhra Pradesh,WEST GODAVARI,2012,Rabi       ,Dry chillies,35,50,59,1494.0,3524.0
Andhra Pradesh,WEST GODAVARI,2012,Rabi       ,Groundnut,25,55,55,4966.0,14789.0
Andhra Pradesh,WEST GODAVARI,2012,Rabi       ,Horse-gram,36,35,45,138.0,77.0
Andhra Pradesh,WEST GODAVARI,2012,Rabi       ,Maize,37,40,46,49482.0,301197.0
Andhra Pradesh,WEST GODAVARI,2012,Rabi       ,Moong(Green Gram),36,41,50,5143.0,4670.0
Andhra Pradesh,WEST GODAVARI,2012,Rabi       ,Rice,37,42,55,179674.0,806377.0
Andhra Pradesh,WEST GODAVARI,2012,Rabi       ,Sesamum,36,40,54,648.0,170.0
Andhra Pradesh,WEST GODAVARI,2012,Rabi       ,Sunflower,34,45,52,575.0,557.0
Andhra Pradesh,WEST GODAVARI,2012,Rabi       ,Sweet potato,34,55,62,2.0,19.0
Andhra Pradesh,WEST GODAVARI,2012,Rabi       ,Tobacco,35,50,59,26693.0,46701.0
Andhra Pradesh,WEST GODAVARI,2012,Rabi       ,Tomato,25,55,55,143.0,1393.0
Andhra Pradesh,WEST GODAVARI,2012,Rabi       ,Urad,36,35,45,7143.0,6881.0
Andhra Pradesh,WEST GODAVARI,2012,Whole Year ,Coconut ,37,40,46,20196.0,405213000.0
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Arhar/Tur,36,41,50,127.0,122.0
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Brinjal,37,42,55,617.0,3980.0
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Cashewnut,36,40,54,17795.0,6406.0
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Cotton(lint),34,45,52,5240.0,13038.0
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Cowpea(Lobia),34,55,62,19.0,9.0
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Groundnut,35,50,59,1091.0,2042.0
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Horse-gram,25,55,55,11.0,6.0
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Jowar,36,35,45,13.0,23.0
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Lemon,37,40,46,3492.0,26829.0
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Maize,36,41,50,3156.0,12649.0
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Mango,37,42,55,7904.0,62600.0
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Moong(Green Gram),36,40,54,464.0,191.0
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,other oilseeds,34,45,52,34337.0,768771.0
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Papaya,34,55,62,327.0,32012.0
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Ragi,35,50,59,206.0,173.0
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Rice,25,55,55,240396.0,521419.0
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Sapota,36,35,45,629.0,5917.0
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Sesamum,37,40,46,12.0,5.0
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Sugarcane,36,41,50,24026.0,2214048.0
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Tapioca,37,42,55,75.0,1381.0
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Tomato,36,40,54,247.0,4416.0
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Turmeric,34,45,52,199.0,1325.0
Andhra Pradesh,WEST GODAVARI,2013,Kharif     ,Urad,34,55,62,1872.0,1170.0
Andhra Pradesh,WEST GODAVARI,2013,Rabi       ,Arhar/Tur,35,50,59,80.0,77.0
Andhra Pradesh,WEST GODAVARI,2013,Rabi       ,Brinjal,25,55,55,571.0,3683.0
Andhra Pradesh,WEST GODAVARI,2013,Rabi       ,Cabbage,36,35,45,4.0,75.0
Andhra Pradesh,WEST GODAVARI,2013,Rabi       ,Cowpea(Lobia),37,40,46,526.0,431.0
Andhra Pradesh,WEST GODAVARI,2013,Rabi       ,Dry chillies,36,41,50,1225.0,2535.0
Andhra Pradesh,WEST GODAVARI,2013,Rabi       ,Groundnut,37,42,55,3233.0,9314.0
Andhra Pradesh,WEST GODAVARI,2013,Rabi       ,Horse-gram,36,40,54,121.0,56.0
Andhra Pradesh,WEST GODAVARI,2013,Rabi       ,Jowar,34,45,52,239.0,1102.0
Andhra Pradesh,WEST GODAVARI,2013,Rabi       ,Maize,34,55,62,50712.0,369082.0
Andhra Pradesh,WEST GODAVARI,2013,Rabi       ,Moong(Green Gram),35,50,59,5670.0,4655.0
Andhra Pradesh,WEST GODAVARI,2013,Rabi       ,Rice,25,55,55,180223.0,820916.0
Andhra Pradesh,WEST GODAVARI,2013,Rabi       ,Sesamum,36,35,45,489.0,103.0
Andhra Pradesh,WEST GODAVARI,2013,Rabi       ,Sunflower,37,40,46,748.0,836.0
Andhra Pradesh,WEST GODAVARI,2013,Rabi       ,Tobacco,36,41,50,26471.0,45260.0
Andhra Pradesh,WEST GODAVARI,2013,Rabi       ,Tomato,37,42,55,171.0,1933.0
Andhra Pradesh,WEST GODAVARI,2013,Rabi       ,Urad,36,40,54,6987.0,7239.0
Andhra Pradesh,WEST GODAVARI,2013,Whole Year ,Banana,34,45,52,9460.0,205367.0
Andhra Pradesh,WEST GODAVARI,2013,Whole Year ,Cashewnut,34,55,62,17795.0,6406.0
Andhra Pradesh,WEST GODAVARI,2013,Whole Year ,Coconut ,35,50,59,21355.0,448904000.0
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Arhar/Tur,25,55,55,90.0,75.0
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Brinjal,36,35,45,529.0,8951.0
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Cabbage,37,40,46,26.0,
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Cashewnut,36,41,50,17678.0,6435.0
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Cotton(lint),37,42,55,9795.0,13807.0
